"Lambda(microns)","THROUGHPUT","THROUGHPUT"
0.7876,8.2490779403448E-008,4.1245389701724E-007
0.7877,8.1069201744833E-008,4.0534600872417E-007
0.7878,7.9656106578646E-008,3.9828053289323E-007
0.7879,7.8244160483122E-008,3.9122080241561E-007
0.788,7.6826532349506E-008,3.8413266174753E-007
0.7881,7.5417008688764E-008,3.7708504344382E-007
0.78815678710937,7.4613324561929E-008,3.7306662280964E-007
0.7882,7.5647451560244E-008,3.7823725780122E-007
0.7883,7.8045746206092E-008,3.9022873103046E-007
0.7884,8.0434880162441E-008,4.0217440081221E-007
0.7885,8.2828946857114E-008,4.1414473428557E-007
0.7886,8.5221007108419E-008,4.2610503554209E-007
0.7887,8.7603279785303E-008,4.3801639892651E-007
0.7888,8.999111684902E-008,4.499555842451E-007
0.7889,9.2368733888503E-008,4.6184366944251E-007
0.789,9.4752350635362E-008,4.7376175317681E-007
0.7891,9.7125324906734E-008,4.8562662453367E-007
0.78915703125,9.8482571512669E-008,4.9241285756335E-007
0.7892,9.7796396261301E-008,4.889819813065E-007
0.7893,9.6200409016271E-008,4.8100204508136E-007
0.7894,9.4597306744393E-008,4.7298653372197E-007
0.7895,9.3004061352375E-008,4.6502030676187E-007
0.7896,9.140398339194E-008,4.570199169597E-007
0.7897,8.9813477835974E-008,4.4906738917987E-007
0.7898,8.8224270748534E-008,4.4112135374267E-007
0.7899,8.6628653972193E-008,4.3314326986097E-007
0.79,8.5042183812499E-008,4.252109190625E-007
0.7901,8.3449585268203E-008,4.1724792634102E-007
0.79015732421875,8.2541562828252E-008,4.1270781414126E-007
0.7902,8.384144089069E-008,4.1920720445345E-007
0.7903,8.6877833173149E-008,4.3438916586575E-007
0.7904,8.991912080625E-008,4.4959560403125E-007
0.7905,9.2957853010187E-008,4.6478926505093E-007
0.7906,9.5985487983033E-008,4.7992743991516E-007
0.7907,9.9018841671474E-008,4.9509420835737E-007
0.7908,1.0204056019267E-007,5.1020280096333E-007
0.7909,1.0506853934946E-007,5.2534269674732E-007
0.791,1.0808434631066E-007,5.4042173155328E-007
0.7911,1.1110695601104E-007,5.555347800552E-007
0.79115756835938,1.12845866544E-007,5.6422933272001E-007
0.7912,1.1256270672423E-007,5.6281353362117E-007
0.7913,1.1188578980055E-007,5.5942894900275E-007
0.7914,1.112194192332E-007,5.5609709616602E-007
0.7915,1.1054373342492E-007,5.5271866712459E-007
0.7916,1.0987847492239E-007,5.4939237461193E-007
0.7917,1.0921374255656E-007,5.4606871278279E-007
0.7918,1.085398719773E-007,5.4269935988652E-007
0.7919,1.0787625050311E-007,5.3938125251556E-007
0.792,1.0720361996221E-007,5.3601809981106E-007
0.7921,1.0654110744801E-007,5.3270553724005E-007
0.79215786132813,1.0615253920594E-007,5.3076269602968E-007
0.7922,1.0441957872086E-007,5.2209789360428E-007
0.7923,1.0031893133414E-007,5.0159465667072E-007
0.7924,9.6221685013803E-008,4.8110842506901E-007
0.7925,9.2119634382014E-008,4.6059817191007E-007
0.7926,8.8029551400137E-008,4.4014775700069E-007
0.7927,8.3935390000243E-008,4.1967695000121E-007
0.7928,7.9852465060801E-008,3.9926232530401E-007
0.7929,7.5766186387697E-008,3.7883093193848E-007
0.793,7.1690414196993E-008,3.5845207098497E-007
0.7931,6.761804633064E-008,3.380902316532E-007
0.79315815429688,6.524796854871E-008,3.2623984274355E-007
0.7932,6.618094545006E-008,3.309047272503E-007
0.7933,6.841498224388E-008,3.420749112194E-007
0.7934,7.0640836382667E-008,3.5320418191334E-007
0.7935,7.2870897059523E-008,3.6435448529761E-007
0.7936,7.5092379187387E-008,3.7546189593693E-007
0.7937,7.7318466696593E-008,3.8659233348297E-007
0.7938,7.9542667817554E-008,3.9771333908777E-007
0.7939,8.1757706407824E-008,4.0878853203912E-007
0.794,8.3977938850476E-008,4.1988969425238E-007
0.7941,8.6188662710101E-008,4.3094331355051E-007
0.7941583984375,8.7483191044785E-008,4.3741595522392E-007
0.7942,8.7269000248047E-008,4.3634500124023E-007
0.7943,8.6746695428096E-008,4.3373347714048E-007
0.7944,8.6232575723135E-008,4.3116287861568E-007
0.7945,8.5718863815523E-008,4.2859431907761E-007
0.7946,8.5197965599593E-008,4.2598982799796E-007
0.7947,8.46851146363E-008,4.234255731815E-007
0.7948,8.4165168474724E-008,4.2082584237362E-007
0.7949,8.3653177827266E-008,4.1826588913633E-007
0.795,8.3134182946467E-008,4.1567091473234E-007
0.7951,8.2623092661285E-008,4.1311546330643E-007
0.79515869140625,8.2323315823053E-008,4.1161657911526E-007
0.7952,8.1978453067944E-008,4.0989226533972E-007
0.7953,8.11368532575E-008,4.056842662875E-007
0.7954,8.0303239763887E-008,4.0151619881944E-007
0.7955,7.9463227155772E-008,3.9731613577886E-007
0.7956,7.863104316218E-008,3.931552158109E-007
0.7957,7.7792599489469E-008,3.8896299744735E-007
0.7958,7.6961844037836E-008,3.8480922018918E-007
0.7959,7.6131765454476E-008,3.8065882727238E-007
0.796,7.5295648590218E-008,3.7647824295109E-007
0.7961,7.4466997773352E-008,3.7233498886676E-007
0.79615893554688,7.3975056300648E-008,3.6987528150324E-007
0.7962,7.5475879727584E-008,3.7737939863792E-007
0.7963,7.913509167296E-008,3.956754583648E-007
0.7964,8.2783822312435E-008,4.1391911156217E-007
0.7965,8.6436514901403E-008,4.3218257450701E-007
0.7966,9.0086112383962E-008,4.5043056191981E-007
0.7967,9.3724255019177E-008,4.6862127509589E-007
0.7968,9.7367340088953E-008,4.8683670044476E-007
0.7969,1.0099832275441E-007,5.0499161377205E-007
0.797,1.0463490022198E-007,5.2317450110992E-007
0.7971,1.0825888215632E-007,5.4129441078161E-007
0.79715922851563,1.1040938309008E-007,5.5204691545039E-007
0.7972,1.1262812626588E-007,5.6314063132938E-007
0.7973,1.1805625355611E-007,5.9028126778056E-007
0.7974,1.2348983059915E-007,6.1744915299573E-007
0.7975,1.2891880998148E-007,6.4459404990738E-007
0.7976,1.3433120578285E-007,6.7165602891426E-007
0.7977,1.3975051033759E-007,6.9875255168796E-007
0.7978,1.4515226765809E-007,7.2576133829047E-007
0.7979,1.5056190448337E-007,7.5280952241683E-007
0.798,1.5595303205885E-007,7.7976516029426E-007
0.7981,1.6135434339484E-007,8.067717169742E-007
0.79815947265625,1.6456451384283E-007,8.2282256921415E-007
0.7982,1.722543372587E-007,8.6127168629348E-007
0.7983,1.9120064539141E-007,9.5600322695703E-007
0.7984,2.1014663056652E-007,1.0507331528326E-006
0.7985,2.2905647542503E-007,1.1452823771251E-006
0.7986,2.4796939113325E-007,1.2398469556663E-006
0.7987,2.6684282979959E-007,1.3342141489979E-006
0.7988,2.857227011308E-007,1.428613505654E-006
0.7989,3.0458689998569E-007,1.5229344999285E-006
0.799,3.2340655551259E-007,1.617032777563E-006
0.7991,3.4224345259642E-007,1.7112172629821E-006
0.799159765625,3.53475403024E-007,1.76737701512E-006
0.7992,3.6653364934886E-007,1.8326682467443E-006
0.7993,3.990025145694E-007,1.995012572847E-006
0.7994,4.3140698384549E-007,2.1570349192275E-006
0.7995,4.6382121850361E-007,2.319106092518E-006
0.7996,4.9616528499859E-007,2.4808264249929E-006
0.7997,5.2852492308809E-007,2.6426246154404E-006
0.7998,5.608587194791E-007,2.8042935973955E-006
0.7999,5.9311370552914E-007,2.9655685276457E-006
0.8,6.2539295401498E-007,3.1269647700749E-006
0.8001,6.5752763681852E-007,3.2876381840926E-006
0.80016000976562,6.7682986301292E-007,3.3841493150646E-006
0.8002,6.8455899092059E-007,3.422794954603E-006
0.8003,7.038102964469E-007,3.5190514822345E-006
0.8004,7.2310348768438E-007,3.6155174384219E-006
0.8005,7.4231117481044E-007,3.7115558740522E-006
0.8006,7.6156427805952E-007,3.8078213902976E-006
0.8007,7.8079820438306E-007,3.9039910219153E-006
0.8008,7.9994148383787E-007,3.9997074191893E-006
0.8009,8.1913535199911E-007,4.0956767599956E-006
0.801,8.3823515392062E-007,4.1911757696031E-006
0.8011,8.5739975844421E-007,4.286998792221E-006
0.80116030273438,8.6890068963803E-007,4.3445034481902E-006
0.8012,8.7190617240578E-007,4.3595308620289E-006
0.8013,8.7954946406628E-007,4.3977473203314E-006
0.8014,8.8718508095772E-007,4.4359254047886E-006
0.8015,8.9473305983402E-007,4.4736652991701E-006
0.8016,9.0235264965545E-007,4.5117632482772E-006
0.8017,9.0988324317099E-007,4.5494162158549E-006
0.8018,9.1748681326358E-007,4.5874340663179E-006
0.8019,9.2500003150147E-007,4.6250001575073E-006
0.802,9.3258758920631E-007,4.6629379460315E-006
0.8021,9.4008975164219E-007,4.7004487582109E-006
0.802160546875,9.446788136866E-007,4.723394068433E-006
0.8022,9.4229010154814E-007,4.7114505077407E-006
0.8023,9.3623927472186E-007,4.6811963736093E-006
0.8024,9.3011064189463E-007,4.6505532094731E-006
0.8025,9.240710541353E-007,4.6203552706765E-006
0.8026,9.1795473798934E-007,4.5897736899467E-006
0.8027,9.1192638466496E-007,4.5596319233248E-006
0.8028,9.0582237865564E-007,4.5291118932782E-006
0.8029,8.9980525513383E-007,4.4990262756691E-006
0.803,8.9371355271661E-007,4.4685677635831E-006
0.8031,8.877199492542E-007,4.438599746271E-006
0.80316083984375,8.8407598404912E-007,4.4203799202456E-006
0.8032,8.7771675273289E-007,4.3885837636644E-006
0.8033,8.6141086626451E-007,4.3070543313225E-006
0.8034,8.4519811432588E-007,4.2259905716294E-006
0.8035,8.2892586009152E-007,4.1446293004576E-006
0.8036,8.1274383487211E-007,4.0637191743605E-006
0.8037,7.9650528155959E-007,3.982526407798E-006
0.8038,7.8035397034044E-007,3.9017698517022E-006
0.8039,7.6414893015253E-007,3.8207446507627E-006
0.804,7.4802832366098E-007,3.7401416183049E-006
0.8041,7.3192343182927E-007,3.6596171591463E-006
0.8041611328125,7.2204574831608E-007,3.6102287415804E-006
0.8042,7.1813947297992E-007,3.5906973648996E-006
0.8043,7.0815996187555E-007,3.5407998093778E-006
0.8044,6.9812692433999E-007,3.4906346216999E-006
0.8045,6.8816618239623E-007,3.4408309119812E-006
0.8046,6.7815369324623E-007,3.3907684662311E-006
0.8047,6.6821171391189E-007,3.3410585695595E-006
0.8048,6.582197633975E-007,3.2910988169875E-006
0.8049,6.482965401207E-007,3.2414827006035E-006
0.805,6.3838224878912E-007,3.1919112439456E-006
0.8051,6.2842084854899E-007,3.1421042427449E-006
0.80516137695313,6.2234632853354E-007,3.1117316426677E-006
0.8052,6.2040272560377E-007,3.1020136280188E-006
0.8053,6.1531853973965E-007,3.0765926986983E-006
0.8054,6.1029422917713E-007,3.0514711458856E-006
0.8055,6.0522015636712E-007,3.0261007818356E-006
0.8056,6.0020512399802E-007,3.0010256199901E-006
0.8057,5.9514122562894E-007,2.9757061281447E-006
0.8058,5.9013546823904E-007,2.9506773411952E-006
0.8059,5.8513412326225E-007,2.9256706163112E-006
0.806,5.8008525389089E-007,2.9004262694544E-006
0.8061,5.7509317946624E-007,2.8754658973312E-006
0.80616166992187,5.7198518627308E-007,2.8599259313654E-006
0.8062,5.7436965431796E-007,2.8718482715898E-006
0.8063,5.806375500998E-007,2.903187750499E-006
0.8064,5.8684682573039E-007,2.934234128652E-006
0.8065,5.9310202401767E-007,2.9655101200884E-006
0.8066,5.9929748410249E-007,2.9964874205124E-006
0.8067,6.0553998936467E-007,3.0276999468234E-006
0.8068,6.1172170584871E-007,3.0586085292435E-006
0.8069,6.1795152322079E-007,3.0897576161039E-006
0.807,6.2417527670446E-007,3.1208763835223E-006
0.8071,6.3033661130739E-007,3.151683056537E-006
0.8071619140625,6.3418291863348E-007,3.1709145931674E-006
0.8072,6.3677158544143E-007,3.1838579272072E-006
0.8073,6.4350628696511E-007,3.2175314348255E-006
0.8074,6.5029141833407E-007,3.2514570916703E-006
0.8075,6.5701108235158E-007,3.2850554117579E-006
0.8076,6.6378239427473E-007,3.3189119713737E-006
0.8077,6.7048702801313E-007,3.3524351400656E-006
0.8078,6.7724452535057E-007,3.3862226267529E-006
0.8079,6.8399541964618E-007,3.4199770982309E-006
0.808,6.9067782364933E-007,3.4533891182467E-006
0.8081,6.9741502640947E-007,3.4870751320474E-006
0.80816220703125,7.0156360362719E-007,3.507818018136E-006
0.8082,7.0438158790386E-007,3.5219079395193E-006
0.8083,7.1189577020075E-007,3.5594788510037E-006
0.8084,7.1933822333567E-007,3.5966911166783E-006
0.8085,7.2683705811779E-007,3.634185290589E-006
0.8086,7.3426274549333E-007,3.6713137274666E-006
0.8087,7.4174623734796E-007,3.7087311867398E-006
0.8088,7.4915524302084E-007,3.7457762151042E-006
0.8089,7.5662339733841E-007,3.7831169866921E-006
0.809,7.6408421929066E-007,3.8204210964533E-006
0.8091,7.7146842286192E-007,3.8573421143096E-006
0.80916245117188,7.7611899760708E-007,3.8805949880354E-006
0.8092,7.7794127021098E-007,3.8897063510549E-006
0.8093,7.8272080690074E-007,3.9136040345037E-006
0.8094,7.875651902671E-007,3.9378259513355E-006
0.8095,7.9233364121356E-007,3.9616682060678E-006
0.8096,7.9716780927021E-007,3.9858390463511E-006
0.8097,8.0192517984564E-007,4.0096258992282E-006
0.8098,8.0674913621111E-007,4.0337456810556E-006
0.8099,8.1149551852484E-007,4.0574775926242E-006
0.81,8.1630926733255E-007,4.0815463366627E-006
0.8101,8.2111826592907E-007,4.1055913296454E-006
0.81016274414063,8.2408676517146E-007,4.1204338258573E-006
0.8102,8.209059984537E-007,4.1045299922685E-006
0.8103,8.1244753148648E-007,4.0622376574324E-006
0.8104,8.0392461551295E-007,4.0196230775648E-006
0.8105,7.9548221976193E-007,3.9774110988097E-006
0.8106,7.8697688665632E-007,3.9348844332816E-006
0.8107,7.785505565317E-007,3.8927527826585E-006
0.8108,7.7006279795751E-007,3.8503139897875E-006
0.8109,7.6165252786882E-007,3.8082626393441E-006
0.811,7.5318233548945E-007,3.7659116774472E-006
0.8111,7.4478799578449E-007,3.7239399789224E-006
0.81116298828125,7.3950447329142E-007,3.6975223664571E-006
0.8112,7.3691621462827E-007,3.6845810731413E-006
0.8113,7.298619850672E-007,3.649309925336E-006
0.8114,7.2288019813493E-007,3.6144009906746E-006
0.8115,7.1584050462929E-007,3.5792025231465E-006
0.8116,7.0887199855007E-007,3.5443599927504E-006
0.8117,7.0184690926186E-007,3.5092345463093E-006
0.8118,6.9489167865349E-007,3.4744583932675E-006
0.8119,6.8788103578825E-007,3.4394051789412E-006
0.812,6.8093907675727E-007,3.4046953837863E-006
0.8121,6.7394306142383E-007,3.3697153071191E-006
0.81216328125,6.6955783384878E-007,3.3477891692439E-006
0.8122,6.7005898523165E-007,3.3502949261583E-006
0.8123,6.7136247430542E-007,3.3568123715271E-006
0.8124,6.7272452116403E-007,3.3636226058201E-006
0.8125,6.7408498325675E-007,3.3704249162838E-006
0.8126,6.7538322925873E-007,3.3769161462937E-006
0.8127,6.7674040044607E-007,3.3837020022303E-006
0.8128,6.7803511246084E-007,3.3901755623042E-006
0.8129,6.7938899393093E-007,3.3969449696547E-006
0.813,6.8068017371554E-007,3.4034008685777E-006
0.8131,6.8203076665666E-007,3.4101538332833E-006
0.81316352539062,6.8284900880844E-007,3.4142450440422E-006
0.8132,6.8562272084014E-007,3.4281136042007E-006
0.8133,6.9328325846149E-007,3.4664162923075E-006
0.8134,7.0087322426699E-007,3.5043661213349E-006
0.8135,7.0851781725397E-007,3.5425890862699E-006
0.8136,7.1609046819076E-007,3.5804523409538E-006
0.8137,7.2371912218654E-007,3.6185956109327E-006
0.8138,7.3134015103968E-007,3.6567007551984E-006
0.8139,7.3888718728618E-007,3.6944359364309E-006
0.814,7.4649228492923E-007,3.7324614246462E-006
0.8141,7.5402190117592E-007,3.7701095058796E-006
0.81416381835938,7.5886598474543E-007,3.7943299237272E-006
0.8142,7.8391295030976E-007,3.9195647515488E-006
0.8143,8.5301639183151E-007,4.2650819591575E-006
0.8144,9.221233721523E-007,4.6106168607615E-006
0.8145,9.910744347276E-007,4.955372173638E-006
0.8146,1.0600414777153E-006,5.3002073885767E-006
0.8147,1.1288403557771E-006,5.6442017788856E-006
0.8148,1.1976675183134E-006,5.988337591567E-006
0.8149,1.2663140509741E-006,6.3315702548705E-006
0.815,1.335001375189E-006,6.6750068759451E-006
0.8151,1.4036221153291E-006,7.0181105766453E-006
0.8151640625,1.447463846183E-006,7.2373192309148E-006
0.8152,1.5193447943758E-006,7.5967239718791E-006
0.8153,1.7193596886744E-006,8.5967984433722E-006
0.8154,1.9190083003581E-006,9.5950415017903E-006
0.8155,2.1186176617459E-006,1.059308830873E-005
0.8156,2.3178249310265E-006,1.1589124655133E-005
0.8157,2.5170289027402E-006,1.2585144513701E-005
0.8158,2.7157950425146E-006,1.3578975212573E-005
0.8159,2.9145937678056E-006,1.4572968839028E-005
0.816,3.1129189909727E-006,1.5564594954863E-005
0.8161,3.3113125807461E-006,1.6556562903731E-005
0.81616435546875,3.4386885939585E-006,1.7193442969793E-005
0.8162,3.5132626529345E-006,1.7566313264672E-005
0.8163,3.7226486697785E-006,1.8613243348892E-005
0.8164,3.9314765809267E-006,1.9657382904634E-005
0.8165,4.1404346432938E-006,2.0702173216469E-005
0.8166,4.3491881706658E-006,2.1745940853329E-005
0.8167,4.5573273566484E-006,2.2786636783242E-005
0.8168,4.7656531384389E-006,2.3828265692194E-005
0.8169,4.9733271864664E-006,2.4866635932332E-005
0.817,5.1812253742214E-006,2.5906126871107E-005
0.8171,5.3884336672368E-006,2.6942168336184E-005
0.81716459960937,5.5224817459391E-006,2.7612408729696E-005
0.8172,5.5231721528625E-006,2.7615860764313E-005
0.8173,5.524622545946E-006,2.762311272973E-005
0.8174,5.5265653651333E-006,2.7632826825666E-005
0.8175,5.5280065454741E-006,2.7640032727371E-005
0.8176,5.5299405031431E-006,2.7649702515716E-005
0.8177,5.5313730688559E-006,2.7656865344279E-005
0.8178,5.5332981686272E-006,2.7666490843136E-005
0.8179,5.5347209386197E-006,2.7673604693098E-005
0.818,5.5366371837006E-006,2.7683185918503E-005
0.8181,5.5385500079709E-006,2.7692750039855E-005
0.81816489257812,5.5394655140415E-006,2.7697327570208E-005
0.8182,5.4977645807107E-006,2.7488822903553E-005
0.8183,5.3795585022439E-006,2.6897792511219E-005
0.8184,5.2609921232492E-006,2.6304960616246E-005
0.8185,5.1430229387188E-006,2.5715114693594E-005
0.8186,5.024714644234E-006,2.512357322117E-005
0.8187,4.9069822698714E-006,2.4534911349357E-005
0.8188,4.7889319354087E-006,2.3944659677043E-005
0.8189,4.6714362874363E-006,2.3357181437182E-005
0.819,4.5536437885069E-006,2.2768218942535E-005
0.8191,4.4363847831387E-006,2.2181923915693E-005
0.81916513671875,4.3598112532604E-006,2.1799056266302E-005
0.8192,4.3014314313654E-006,2.1507157156827E-005
0.8193,4.1344795681236E-006,2.0672397840618E-005
0.8194,3.9673329747368E-006,1.9836664873684E-005
0.8195,3.8007201410205E-006,1.9003600705103E-005
0.8196,3.6339420923059E-006,1.8169710461529E-005
0.8197,3.4676681857706E-006,1.7338340928853E-005
0.8198,3.3015562193525E-006,1.6507781096762E-005
0.8199,3.1353238471316E-006,1.5676619235658E-005
0.82,2.9695506420627E-006,1.4847753210314E-005
0.8201,2.8037260551982E-006,1.4018630275991E-005
0.8201654296875,2.6954875954933E-006,1.3477437977467E-005
0.8202,2.6364134407316E-006,1.3182067203658E-005
0.8203,2.4654195681414E-006,1.2327097840707E-005
0.8204,2.2948256092854E-006,1.1474128046427E-005
0.8205,2.1242027967064E-006,1.0621013983532E-005
0.8206,1.953949121237E-006,9.7697456061851E-006
0.8207,1.7836972147014E-006,8.9184860735068E-006
0.8208,1.6137837271711E-006,8.0689186358557E-006
0.8209,1.4439027277346E-006,7.2195136386729E-006
0.821,1.2743293144641E-006,6.3716465723204E-006
0.8211,1.1048189229367E-006,5.5240946146834E-006
0.82116572265625,9.9357602913746E-007,4.9678801456873E-006
0.8212,9.7455741168937E-007,4.8727870584469E-006
0.8213,9.1902562412961E-007,4.595128120648E-006
0.8214,8.6363456165065E-007,4.3181728082533E-006
